2025-12-13 11:49:09 | INFO     | Checksum | Logger 'Checksum' został zainicjalizowany - zapisywanie do pliku: logs\backup_log_2025-12-13.log
2025-12-13 11:53:57 | INFO     | Checksum | Logger 'Checksum' został zainicjalizowany - zapisywanie do pliku: logs\backup_log_2025-12-13.log
2025-12-13 11:53:57 | INFO     | CoreService | Logger 'CoreService' został zainicjalizowany - zapisywanie do pliku: logs\backup_log_2025-12-13.log
2025-12-13 11:53:57 | INFO     | CoreService | Połączono z bazą danych: backup_data.db
2025-12-13 11:53:57 | DEBUG    | CoreService | Tabela 'backups' została utworzona lub już istnieje.
2025-12-13 11:53:57 | DEBUG    | CoreService | Tabela 'backup_profiles' została utworzona lub już istnieje
2025-12-13 11:53:57 | INFO     | CoreService | MailNotifier zainicjalizowany
2025-12-13 11:53:57 | INFO     | CoreService | BackupManager zainicjowany. Folder backupów: backups
2025-12-13 11:53:57 | ERROR    | CoreService | enable_drive_upload=True, ale brak modułu cloud_storage / wymaganych paczek Google API.
2025-12-13 11:53:57 | INFO     | CoreService | RestoreManager zainicjalizowany. Folder przywracania: restored_files
2025-12-13 11:53:57 | ERROR    | CoreService | RostoreManager: enable_drive_upload=True, ale brak modułu cloud_storage / paczek Google API.
2025-12-13 11:53:57 | INFO     | CoreService | BackupScheduler zainicjalizowany (tryb: daily)
2025-12-13 12:26:57 | INFO     | Checksum | Logger 'Checksum' został zainicjalizowany - zapisywanie do pliku: logs\backup_log_2025-12-13.log
2025-12-13 12:26:57 | INFO     | CoreService | Logger 'CoreService' został zainicjalizowany - zapisywanie do pliku: logs\backup_log_2025-12-13.log
2025-12-13 12:26:57 | INFO     | CoreService | Połączono z bazą danych: backup_data.db
2025-12-13 12:26:57 | DEBUG    | CoreService | Tabela 'backups' została utworzona lub już istnieje.
2025-12-13 12:26:57 | DEBUG    | CoreService | Tabela 'backup_profiles' została utworzona lub już istnieje
2025-12-13 12:26:57 | INFO     | CoreService | MailNotifier zainicjalizowany
2025-12-13 12:26:57 | INFO     | CoreService | BackupManager zainicjowany. Folder backupów: backups
2025-12-13 12:26:57 | ERROR    | CoreService | enable_drive_upload=True, ale brak modułu cloud_storage / wymaganych paczek Google API.
2025-12-13 12:26:57 | INFO     | CoreService | RestoreManager zainicjalizowany. Folder przywracania: restored_files
2025-12-13 12:26:57 | ERROR    | CoreService | RostoreManager: enable_drive_upload=True, ale brak modułu cloud_storage / paczek Google API.
2025-12-13 12:26:57 | INFO     | CoreService | BackupScheduler zainicjalizowany (tryb: daily)
2025-12-13 12:27:22 | INFO     | Checksum | Logger 'Checksum' został zainicjalizowany - zapisywanie do pliku: logs\backup_log_2025-12-13.log
2025-12-13 12:27:22 | INFO     | CoreService | Logger 'CoreService' został zainicjalizowany - zapisywanie do pliku: logs\backup_log_2025-12-13.log
2025-12-13 12:27:22 | INFO     | CoreService | Połączono z bazą danych: backup_data.db
2025-12-13 12:27:22 | DEBUG    | CoreService | Tabela 'backups' została utworzona lub już istnieje.
2025-12-13 12:27:22 | DEBUG    | CoreService | Tabela 'backup_profiles' została utworzona lub już istnieje
2025-12-13 12:27:22 | INFO     | CoreService | MailNotifier zainicjalizowany
2025-12-13 12:27:22 | INFO     | CoreService | BackupManager zainicjowany. Folder backupów: backups
2025-12-13 12:27:22 | ERROR    | CoreService | enable_drive_upload=True, ale brak modułu cloud_storage / wymaganych paczek Google API.
2025-12-13 12:27:22 | INFO     | CoreService | RestoreManager zainicjalizowany. Folder przywracania: restored_files
2025-12-13 12:27:22 | ERROR    | CoreService | RostoreManager: enable_drive_upload=True, ale brak modułu cloud_storage / paczek Google API.
2025-12-13 12:27:22 | INFO     | CoreService | BackupScheduler zainicjalizowany (tryb: daily)
2025-12-13 12:29:11 | INFO     | Checksum | Logger 'Checksum' został zainicjalizowany - zapisywanie do pliku: logs\backup_log_2025-12-13.log
2025-12-13 12:29:11 | INFO     | CoreService | Logger 'CoreService' został zainicjalizowany - zapisywanie do pliku: logs\backup_log_2025-12-13.log
2025-12-13 12:29:11 | INFO     | CoreService | Połączono z bazą danych: backup_data.db
2025-12-13 12:29:11 | DEBUG    | CoreService | Tabela 'backups' została utworzona lub już istnieje.
2025-12-13 12:29:11 | DEBUG    | CoreService | Tabela 'backup_profiles' została utworzona lub już istnieje
2025-12-13 12:29:11 | INFO     | CoreService | MailNotifier zainicjalizowany
2025-12-13 12:29:11 | INFO     | CoreService | BackupManager zainicjowany. Folder backupów: backups
2025-12-13 12:29:11 | ERROR    | CoreService | enable_drive_upload=True, ale brak modułu cloud_storage / wymaganych paczek Google API.
2025-12-13 12:29:11 | INFO     | CoreService | RestoreManager zainicjalizowany. Folder przywracania: restored_files
2025-12-13 12:29:11 | ERROR    | CoreService | RostoreManager: enable_drive_upload=True, ale brak modułu cloud_storage / paczek Google API.
2025-12-13 12:29:11 | INFO     | CoreService | BackupScheduler zainicjalizowany (tryb: daily)
2025-12-13 13:00:50 | INFO     | Checksum | Logger 'Checksum' został zainicjalizowany - zapisywanie do pliku: logs\backup_log_2025-12-13.log
2025-12-13 13:00:50 | INFO     | CoreService | Logger 'CoreService' został zainicjalizowany - zapisywanie do pliku: logs\backup_log_2025-12-13.log
2025-12-13 13:00:50 | INFO     | CoreService | Połączono z bazą danych: backup_data.db
2025-12-13 13:00:50 | DEBUG    | CoreService | Tabela 'backups' została utworzona lub już istnieje.
2025-12-13 13:00:50 | DEBUG    | CoreService | Tabela 'backup_profiles' została utworzona lub już istnieje
2025-12-13 13:00:50 | INFO     | CoreService | MailNotifier zainicjalizowany
2025-12-13 13:00:50 | INFO     | CoreService | BackupManager zainicjowany. Folder backupów: backups
2025-12-13 13:00:50 | ERROR    | CoreService | enable_drive_upload=True, ale brak modułu cloud_storage / wymaganych paczek Google API.
2025-12-13 13:00:50 | INFO     | CoreService | RestoreManager zainicjalizowany. Folder przywracania: restored_files
2025-12-13 13:00:50 | ERROR    | CoreService | RostoreManager: enable_drive_upload=True, ale brak modułu cloud_storage / paczek Google API.
2025-12-13 13:00:50 | INFO     | CoreService | BackupScheduler zainicjalizowany (tryb: daily)
2025-12-13 13:07:56 | INFO     | Checksum | Logger 'Checksum' został zainicjalizowany - zapisywanie do pliku: logs\backup_log_2025-12-13.log
2025-12-13 13:07:56 | INFO     | CoreService | Logger 'CoreService' został zainicjalizowany - zapisywanie do pliku: logs\backup_log_2025-12-13.log
2025-12-13 13:07:56 | INFO     | CoreService | Połączono z bazą danych: backup_data.db
